iteration,train loss,train acc,test loss,test acc
21135,3.983790159,3.125,,
21136,2.335169792,34.375,,
21137,3.613811493,21.875,,
21138,2.522745371,37.5,,
21139,2.306066513,37.5,,
21140,2.671601295,34.375,,
21141,4.102983475,15.625,,
21142,2.775716305,31.25,,
21143,1.969385624,43.75,,
21144,4.09300375,9.375,,
21145,2.484377623,34.375,,
21146,3.521281004,28.125,,
21147,3.880281448,12.5,,
21148,2.96383667,31.25,,
21149,2.712744474,34.375,,
21150,3.80065918,6.25,,
21151,2.141223669,46.875,,
21152,2.54236412,31.25,,
21153,2.222845793,46.875,,
21154,3.885222673,6.25,,
21155,2.639841795,37.5,,
21156,3.337803841,28.125,,
21157,3.528157473,15.625,,
21158,3.825728178,28.125,,
21159,3.966879368,9.375,,
21160,2.22237134,46.875,,
21161,4.053841114,9.375,,
21162,2.67094183,37.5,,
21163,4.128173828,6.25,,
21164,3.235077381,28.125,,
21165,3.475669622,25,,
21166,2.696362495,25,,
21167,3.789101124,18.75,,
21168,3.009065151,34.375,,
21169,2.440317631,40.625,,
21170,3.973181725,12.5,,
21171,2.64140892,31.25,,
21172,3.212322712,40.625,,
21173,3.370504379,21.875,,
21174,3.194214344,18.75,,
21175,3.922586918,12.5,,
21176,3.908959389,15.625,,
21177,3.781326771,18.75,,
21178,2.762630939,34.375,,
21179,3.592637539,9.375,,
21180,2.229941607,37.5,,
21181,3.698203564,21.875,,
21182,1.923557639,56.25,,
21183,3.810005188,9.375,,
21184,2.153019905,40.625,,
21185,2.144750834,56.25,,
21186,3.28010869,28.125,,
21187,2.209676504,37.5,,
21188,3.872624397,18.75,,
21189,3.859929323,6.25,,
21190,3.897851229,12.5,,
21191,2.351367712,40.625,,
21192,3.235436916,31.25,,
21193,3.349765778,28.125,,
21194,4.213788033,0,,
21195,2.467065334,31.25,,
21196,2.829486847,28.125,,
21197,3.377366066,28.125,,
21198,3.737451315,25,,
21199,2.054906845,46.875,,
21200,3.922570705,6.25,,
21201,3.536381245,21.875,,
21202,3.067511559,31.25,,
21203,2.724332333,37.5,,
21204,3.808441162,3.125,,
21205,2.244134426,46.875,,
21206,2.446593761,31.25,,
21207,3.02759099,28.125,,
21208,2.982435465,21.875,,
21209,2.13338542,50,,
21210,3.006833553,31.25,,
21211,4.259888649,9.375,,
21212,2.409692049,31.25,,
21213,2.843402386,40.625,,
21214,3.851911068,0,,
21215,3.910809755,28.125,,
21216,2.245476723,46.875,,
21217,3.793761969,15.625,,
21218,2.260229826,40.625,,
21219,2.401623249,40.625,,
21220,3.217156649,25,,
21221,3.532253265,21.875,,
21222,2.709095955,37.5,,
21223,2.596767426,37.5,,
21224,2.647547722,34.375,,
21225,2.435534239,31.25,,
21226,2.501691103,28.125,,
21227,2.313666821,34.375,,
21228,2.940901756,34.375,,
21229,3.168456554,37.5,,
21230,2.970498323,37.5,,
21231,2.560422897,34.375,,
21232,3.132586479,28.125,,
21233,2.61591506,25,,
21234,1.997554541,50,,
21235,3.770172834,18.75,,
21236,3.502693653,25,,
21237,3.177606106,21.875,,
21238,2.69708395,31.25,,
21239,3.42873764,18.75,,
21240,3.635225296,9.375,,
21241,2.392077208,31.25,,
21242,3.047942638,37.5,,
21243,2.53843379,37.5,,
21244,2.374226332,43.75,,
21245,2.336400747,43.75,,
21246,2.680020809,46.875,,
21247,3.29716301,6.25,,
21248,2.873733044,18.75,,
21249,2.165291309,43.75,,
21250,2.872832537,31.25,,
21251,2.546940804,31.25,,
21252,3.489080667,21.875,,
21253,4.082308769,3.125,,
21254,3.532604694,21.875,,
21255,3.796389103,9.375,,
21256,2.323055506,46.875,,
21257,2.726250887,37.5,,
21258,2.552162647,31.25,,
21259,3.293710709,31.25,,
21260,3.415471077,28.125,,
21261,2.449150801,31.25,,
21262,4.091011047,9.375,,
21263,4.225906372,9.375,,
21264,2.387830496,40.625,,
21265,2.671756029,34.375,,
21266,3.715404987,12.5,,
21267,3.805935144,18.75,,
21268,2.212401152,34.375,,
21269,2.223828793,28.125,,
21270,2.805193901,34.375,,
21271,4.04588604,3.125,,
21272,2.998363733,34.375,,
21273,3.647343397,6.25,,
21274,3.03124094,34.375,,
21275,3.708380461,28.125,,
21276,2.681557894,31.25,,
21277,2.90765667,28.125,,
21278,4.207362652,3.125,,
21279,3.57043314,21.875,,
21280,2.629644871,31.25,,
21281,3.77790308,0,,
21282,2.673330784,34.375,,
21283,3.867949009,3.125,,
21284,2.55535841,34.375,,
21285,2.601046562,40.625,,
21286,2.386416912,40.625,,
21287,2.972513914,25,,
21288,3.040466785,34.375,,
21289,2.766960621,31.25,,
21290,3.269781113,28.125,,
21291,2.51886034,43.75,,
21292,3.528625011,28.125,,
21293,2.068605423,50,,
21294,2.494325876,28.125,,
21295,2.206182003,43.75,,
21296,3.672068119,28.125,,
21297,3.345653534,18.75,,
21298,2.946210146,25,,
21299,3.310775757,31.25,,
21300,4.051886082,0,,
21301,2.800500393,37.5,,
21302,3.390873909,25,,
21303,2.713379145,34.375,,
21304,3.048592806,40.625,,
21305,3.126021385,21.875,,
21306,2.601102829,40.625,,
21307,2.548208952,34.375,,
21308,2.685539007,31.25,,
21309,2.493507862,40.625,,
21310,2.222221375,37.5,,
21311,3.702749729,18.75,,
21312,2.41734314,50,,
21313,2.847353697,37.5,,
21314,2.35253787,43.75,,
21315,2.494091988,34.375,,
21316,3.56526494,15.625,,
21317,3.676532269,6.25,,
21318,2.925843239,34.375,,
21319,2.611408234,28.125,,
21320,2.61547184,37.5,,
21321,3.913342714,18.75,,
21322,2.418205023,37.5,,
21323,2.028013229,46.875,,
21324,3.060039997,34.375,,
21325,2.667040348,28.125,,
21326,3.424390793,31.25,,
21327,2.986152649,31.25,,
21328,3.897604942,9.375,,
21329,1.937850118,56.25,,
21330,4.038486004,0,,
21331,2.714076042,28.125,,
21332,2.608139753,40.625,,
21333,2.926993608,28.125,,
21334,2.510955334,40.625,,
21335,4.099558353,12.5,,
21336,3.659524918,25,,
21337,3.452800751,18.75,,
21338,4.126536369,9.375,,
21339,3.304251909,21.875,,
21340,4.020179749,9.375,,
21341,2.528252602,43.75,,
21342,3.876941681,6.25,,
21343,3.792681217,15.625,,
21344,2.494051695,25,,
21345,2.325930119,40.625,,
21346,2.479031563,34.375,,
21347,2.722358465,37.5,,
21348,2.517765522,40.625,,
21349,3.431286335,18.75,,
21350,2.968635798,25,,
21351,2.531663179,43.75,,
21352,3.241556168,18.75,,
21353,4.174238205,6.25,,
21354,3.105009079,25,,
21355,3.35226059,31.25,,
21356,3.824239731,12.5,,
21357,3.182839394,34.375,,
21358,2.73879528,34.375,,
21359,4.057770252,0,,
21360,2.177997112,50,,
21361,3.414921761,15.625,,
21362,3.546000242,21.875,,
21363,2.872773647,15.625,,
21364,4.162971497,6.25,,
21365,2.543111563,37.5,,
21366,3.616587162,9.375,,
21367,3.73129797,18.75,,
21368,2.932111502,25,,
21369,2.449210405,28.125,,
21370,2.35349226,40.625,,
21371,3.720856905,21.875,,
21372,2.159275055,46.875,,
21373,3.906871319,3.125,,
21374,3.979184866,15.625,,
21375,2.508074284,46.875,,
21376,2.48586154,34.375,,
21377,2.406682491,46.875,,
21378,2.374734879,34.375,,
21379,2.671581745,40.625,,
21380,2.612472296,34.375,,
21381,2.186911345,40.625,,
21382,4.032933235,15.625,,
21383,3.722887993,0,,
21384,2.912979603,31.25,,
21385,3.804689407,21.875,,
21386,3.48231101,34.375,,
21387,3.959854603,21.875,,
21388,2.189356804,50,,
21389,3.82862711,3.125,,
21390,2.715662241,31.25,,
21391,2.659450531,31.25,,
21392,2.377487898,37.5,,
21393,2.484986782,31.25,,
21394,2.61518383,28.125,,
21395,3.616851091,15.625,,
21396,3.89547348,18.75,,
21397,2.492977619,37.5,,
21398,3.298854351,34.375,,
21399,3.882411003,15.625,,
21400,2.864465952,31.25,,
21401,3.596592188,40.625,,
21402,2.575380325,40.625,,
21403,3.033047438,31.25,,
21404,2.443226814,46.875,,
21405,2.57001543,31.25,,
21406,4.056673527,6.25,,
21407,3.884536743,12.5,,
21408,3.439668655,28.125,,
21409,2.681264639,28.125,,
21410,3.658644199,37.5,,
21411,2.733345985,31.25,,
21412,3.741306543,25,,
21413,2.470502138,43.75,,
21414,3.756726027,18.75,,
21415,2.42959857,37.5,,
21416,2.807348251,28.125,,
21417,2.390507221,37.5,,
21418,2.595198154,50,,
21419,3.723238468,12.5,,
21420,3.637687206,15.625,,
21421,3.959645271,21.875,,
21422,2.83759284,40.625,,
21423,2.187125206,43.75,,
21424,2.135362148,40.625,,
21425,4.087432861,3.125,,
21426,2.534530163,34.375,,
21427,3.997173071,3.125,,
21428,2.40201211,37.5,,
21429,3.71852088,31.25,,
21430,4.076571465,15.625,,
21431,1.941694736,62.5,,
21432,3.638946772,28.125,,
21433,3.752291203,18.75,,
21434,2.405883551,40.625,,
21435,3.861664057,3.125,,
21436,2.683114767,40.625,,
21437,4.033050537,6.25,,
21438,2.624694347,21.875,,
21439,3.57150507,15.625,,
21440,3.711109877,15.625,,
21441,2.828636169,53.125,,
21442,2.977304459,28.125,,
21443,3.283768177,34.375,,
21444,2.571126938,34.375,,
21445,2.90276289,37.5,,
21446,2.464247942,46.875,,
21447,2.696009159,28.125,,
21448,2.421011686,37.5,,
21449,2.57280612,31.25,,
21450,3.034948826,40.625,,
21451,2.80913043,37.5,,
21452,3.817189217,9.375,,
21453,3.747263432,15.625,,
21454,3.652850628,15.625,,
21455,3.844736099,3.125,,
21456,2.172424793,43.75,,
21457,2.32221365,40.625,,
21458,3.151599884,18.75,,
21459,2.881980181,25,,
21460,2.417794466,37.5,,
21461,3.800995827,15.625,,
21462,2.060025692,50,,
21463,2.965015173,31.25,,
21464,3.618468285,21.875,,
21465,2.150523663,37.5,,
21466,3.990236282,9.375,,
21467,3.665134192,18.75,,
21468,2.293655157,40.625,,
21469,3.61685276,18.75,,
21470,2.727017879,40.625,,
21471,3.393736362,25,,
21472,3.130713463,37.5,,
21473,2.141659021,43.75,,
21474,3.694725037,21.875,,
21475,2.151274204,46.875,,
21476,2.597148418,31.25,,
21477,3.455146551,28.125,,
21478,1.590386629,53.125,,
21479,3.840458393,3.125,,
21480,2.450373173,34.375,,
21481,4.019380569,21.875,,
21482,2.880238056,31.25,,
21483,2.664719105,28.125,,
21484,1.925451875,40.625,,
21485,2.629011631,31.25,,
21486,2.266346216,46.875,,
21487,2.403912544,43.75,,
21488,1.799942255,53.125,,
21489,2.226407528,37.5,,
21490,3.6391325,0,,
21491,2.439146996,37.5,,
21492,3.822799683,15.625,,
21493,2.013538837,40.625,,
21494,3.218752384,28.125,,
21495,2.35096097,43.75,,
21496,3.962607384,12.5,,
21497,3.43607235,25,,
21498,3.470537186,25,,
21499,2.90359807,28.125,,
21500,2.43547678,31.25,,
21501,2.407190323,37.5,,
21502,3.03711915,25,,
21503,3.21612668,21.875,,
21504,4.0892663,6.25,,
21505,3.258243322,28.125,,
21506,2.677909613,37.5,,
21507,4.000711441,12.5,,
21508,2.783643961,37.5,,
21509,2.471102476,25,,
21510,2.821233749,15.625,,
21511,3.290277481,25,,
21512,2.841697931,21.875,,
21513,3.353726625,28.125,,
21514,3.65670228,3.125,,
21515,3.605333328,21.875,,
21516,4.054690361,12.5,,
21517,4.115306854,3.125,,
21518,2.353005409,31.25,,
21519,3.878764153,3.125,,
21520,3.584950924,31.25,,
21521,2.044139385,43.75,,
21522,2.64166379,43.75,,
21523,2.436525345,28.125,,
21524,4.289943695,0,,
21525,3.880958557,0,,
21526,2.805737257,37.5,,
21527,2.610071421,28.125,,
21528,2.389159679,50,,
21529,3.214748383,28.125,,
21530,3.661992311,6.25,,
21531,3.999991179,21.875,,
21532,2.650408506,28.125,,
21533,2.688958645,31.25,,
21534,2.773991108,28.125,,
21535,3.910648346,6.25,,
21536,3.842583179,9.375,,
21537,2.56342268,34.375,,
21538,3.221174717,31.25,,
21539,2.81039381,15.625,,
21540,2.521169662,37.5,,
21541,3.07820034,40.625,,
21542,3.995007038,3.125,,
21543,2.442826986,34.375,,
21544,2.408909559,28.125,,
21545,2.341437101,43.75,,
21546,3.703998089,25,,
21547,3.430421829,37.5,,
21548,3.433749676,40.625,,
21549,3.800353289,15.625,,
21550,4.46564579,3.125,,
21551,3.626436234,3.125,,
21552,2.221565247,40.625,,
21553,2.880514145,34.375,,
21554,3.837261677,3.125,,
21555,3.599309444,21.875,,
21556,2.779858112,43.75,,
21557,2.535227537,34.375,,
21558,2.517499924,37.5,,
21559,3.788932085,3.125,,
21560,3.527121067,18.75,,
21561,2.784024,28.125,,
21562,2.781881332,18.75,,
21563,2.836486101,21.875,,
21564,2.158616781,50,,
21565,2.552206993,43.75,,
21566,2.423608541,43.75,,
21567,2.584954023,34.375,,
21568,2.399420023,31.25,,
21569,2.816203356,31.25,,
21570,2.292311907,40.625,,
21571,2.654615641,28.125,,
21572,2.796296597,25,,
21573,2.779061317,28.125,,
21574,3.450455666,18.75,,
21575,4.121875763,6.25,,
21576,2.561400175,31.25,,
21577,3.55107832,31.25,,
21578,3.034786701,37.5,,
21579,2.991413832,18.75,,
21580,1.952747583,59.375,,
21581,2.396109104,40.625,,
21582,2.850177526,34.375,,
21583,3.411400318,28.125,,
21584,2.257696629,40.625,,
21585,2.736669302,25,,
21586,3.13729167,25,,
21587,2.125772476,43.75,,
21588,3.515086174,21.875,,
21589,2.23142767,28.125,,
21590,3.857489109,9.375,,
21591,2.778747082,34.375,,
21592,2.425511837,43.75,,
21593,1.977096915,46.875,,
21594,4.00501442,6.25,,
21595,2.651950121,37.5,,
21596,2.11438632,53.125,,
21597,3.549180508,18.75,,
21598,3.880090952,15.625,,
21599,3.492208242,21.875,,
21600,2.372457504,28.125,,
21601,3.713401794,18.75,,
21602,3.577170849,28.125,,
21603,3.759526253,9.375,,
21604,2.508316278,40.625,,
21605,2.446863174,40.625,,
21606,2.487861156,40.625,,
21607,3.637670279,12.5,,
21608,2.454471827,50,,
21609,3.975820541,3.125,,
21610,3.81622982,9.375,,
21611,2.550438643,34.375,,
21612,3.063300371,28.125,,
21613,3.708123684,25,,
21614,3.304576397,25,,
21615,2.807989597,31.25,,
21616,2.441137791,31.25,,
21617,2.030409098,46.875,,
21618,2.469712734,31.25,,
21619,3.41286087,21.875,,
21620,2.716494083,28.125,,
21621,2.765868664,25,,
21622,3.630224228,25,,
21623,2.528390408,40.625,,
21624,3.721061707,3.125,,
21625,3.143773556,15.625,,
21626,2.673622847,37.5,,
21627,4.192171097,0,,
21628,2.889690876,31.25,,
21629,2.843279839,46.875,,
21630,4.145590305,15.625,,
21631,3.447961569,21.875,,
21632,4.097512722,18.75,,
21633,3.622640133,25,,
21634,3.828634262,6.25,,
21635,2.327338934,37.5,,
21636,3.809179783,15.625,,
21637,2.452624083,34.375,,
21638,2.394323587,43.75,,
21639,2.256372452,43.75,,
21640,2.065680981,46.875,,
21641,3.494200706,25,,
21642,2.460863829,25,,
21643,2.124567032,43.75,,
21644,2.442452908,34.375,,
21645,3.182990551,31.25,,
21646,2.707881212,34.375,,
21647,3.110276461,37.5,,
21648,2.870674372,25,,
21649,4.138680458,15.625,,
21650,2.582070351,28.125,,
21651,2.246438265,34.375,,
21652,3.549547672,21.875,,
21653,3.945864439,12.5,,
21654,2.78631258,37.5,,
21655,3.171951771,21.875,,
21656,2.869946003,31.25,,
21657,3.756044388,15.625,,
21658,2.305757284,43.75,,
21659,2.398868799,34.375,,
21660,2.370992422,37.5,,
21661,3.845911026,6.25,,
21662,4.012852669,0,,
21663,2.417978764,40.625,,
21664,3.827064037,3.125,,
21665,2.621423006,25,,
21666,2.386512518,40.625,,
21667,2.189540386,43.75,,
21668,2.875302553,46.875,,
21669,2.501991272,43.75,,
21670,2.809751749,28.125,,
21671,3.471004963,31.25,,
21672,4.008345127,21.875,,
21673,3.313910961,34.375,,
21674,2.76265645,34.375,,
21675,4.051213264,9.375,,
21676,2.896902323,28.125,,
21677,3.715682507,18.75,,
21678,2.337084532,43.75,,
21679,3.602978468,21.875,,
21680,2.748934031,37.5,,
21681,2.720981836,25,,
21682,2.585174322,34.375,,
21683,3.868324995,6.25,,
21684,2.513353586,28.125,,
21685,3.837084293,25,,
21686,3.437674046,43.75,,
21687,3.375153065,34.375,,
21688,3.77682066,25,,
21689,3.629109383,21.875,,
21690,2.325686693,40.625,,
21691,3.939227581,18.75,,
21692,2.747982979,40.625,,
21693,2.614679813,37.5,,
21694,2.977428198,37.5,,
21695,2.955145597,28.125,,
21696,2.62672472,31.25,,
21697,2.832623959,34.375,,
21698,2.421408892,37.5,,
21699,2.74958849,21.875,,
21700,3.346420765,21.875,,
21701,3.124680996,31.25,,
21702,2.471706152,43.75,,
21703,4.252727509,9.375,,
21704,2.561739445,31.25,,
21705,3.796252728,3.125,,
21706,3.769296885,18.75,,
21707,2.526519537,28.125,,
21708,3.980463982,3.125,,
21709,2.858211279,25,,
21710,2.32302475,50,,
21711,2.599929094,40.625,,
21712,3.846298456,9.375,,
21713,2.813127518,21.875,,
21714,2.883380175,28.125,,
21715,2.581223011,34.375,,
21716,2.4068892,34.375,,
21717,2.030230284,46.875,,
21718,3.03817153,31.25,,
21719,2.596454144,34.375,,
21720,2.672252178,28.125,,
21721,2.899015665,18.75,,
21722,3.926658392,6.25,,
21723,2.725762129,15.625,,
21724,2.135873795,50,,
21725,3.193517685,28.125,,
21726,2.919077873,21.875,,
21727,3.841567993,6.25,,
21728,2.150355101,34.375,,
21729,3.456798792,25,,
21730,2.350491762,37.5,,
21731,2.495552301,28.125,,
21732,3.936100721,9.375,,
21733,3.81006813,18.75,,
21734,2.888857126,34.375,,
21735,2.227646351,37.5,,
21736,2.907245636,40.625,,
21737,3.316062927,31.25,,
21738,3.634949684,6.25,,
21739,2.029195309,34.375,,
21740,2.542559385,21.875,,
21741,2.378085375,43.75,,
21742,2.390169144,46.875,,
21743,2.734261036,31.25,,
21744,3.679406166,28.125,,
21745,3.344416142,21.875,,
21746,2.688654661,34.375,,
21747,2.988039494,12.5,,
21748,2.945271969,28.125,,
21749,2.56657815,34.375,,
21750,3.687436342,25,,
21751,3.513534546,18.75,,
21752,2.554597139,25,,
21753,2.72192812,25,,
21754,4.003525257,9.375,,
21755,2.845096111,28.125,,
21756,3.754567623,15.625,,
21757,3.20984292,34.375,,
21758,3.940775394,12.5,,
21759,2.602764845,28.125,,
21760,2.077521563,56.25,,
21761,2.761485577,37.5,,
21762,2.168451309,40.625,,
21763,4.151691437,9.375,,
21764,3.836262465,9.375,,
21765,2.3421278,43.75,,
21766,2.430957079,25,,
21767,2.94455266,37.5,,
21768,2.687221289,34.375,,
21769,2.199226856,31.25,,
21770,2.202752113,37.5,,
21771,3.616167784,34.375,,
21772,2.888715267,18.75,,
21773,2.380637169,37.5,,
21774,2.342518568,43.75,,
21775,3.839174032,6.25,,
21776,2.169868469,46.875,,
21777,2.947240114,34.375,,
21778,2.748074532,25,,
21779,3.714842319,12.5,,
21780,3.941380739,25,,
21781,2.668126106,21.875,,
21782,1.790432572,50,,
21783,2.960408449,21.875,,
21784,2.318807125,40.625,,
21785,3.368341684,37.5,,
21786,4.167010307,0,,
21787,3.840197563,9.375,,
21788,2.571973324,37.5,,
21789,3.248745203,28.125,,
21790,2.305961847,37.5,,
21791,2.495946169,37.5,,
21792,4.02983284,15.625,,
21793,2.617538452,34.375,,
21794,2.320657015,43.75,,
21795,4.717983723,0,,
21796,3.01079464,31.25,,
21797,3.462903261,37.5,,
21798,2.665748835,21.875,,
21799,3.624720812,28.125,,
21800,3.851891279,15.625,,
21801,1.991857767,50,,
21802,3.826422453,9.375,,
21803,2.877844095,25,,
21804,2.259438038,50,,
21805,2.772438765,37.5,,
21806,2.558380842,37.5,,
21807,2.701782227,28.125,,
21808,2.237607718,34.375,,
21809,3.436300278,21.875,,
21810,3.195188284,21.875,,
21811,3.431365728,28.125,,
21812,3.374844074,34.375,,
21813,2.484778881,46.875,,
21814,3.470640182,37.5,,
21815,3.875016689,0,,
21816,2.851546288,31.25,,
21817,2.682874441,31.25,,
21818,2.686598778,21.875,,
21819,2.67374301,28.125,,
21820,4.209620476,12.5,,
21821,3.832397461,0,,
21822,2.509194613,43.75,,
21823,2.853662968,34.375,,
21824,3.922201633,12.5,,
21825,2.501908779,34.375,,
21826,2.128145456,37.5,,
21827,3.890279531,18.75,,
21828,2.232099056,40.625,,
21829,3.90293479,18.75,,
21830,2.991307259,34.375,,
21831,3.441770554,12.5,,
21832,2.533229828,31.25,,
21833,3.90982461,18.75,,
21834,2.532345533,37.5,,
21835,4.347951412,9.375,,
21836,2.308830261,43.75,,
21837,3.813426971,12.5,,
21838,3.246480227,28.125,,
21839,3.359978437,25,,
21840,2.635579586,34.375,,
21841,2.473456621,31.25,,
21842,2.570970058,46.875,,
21843,2.729151726,40.625,,
21844,2.344883204,40.625,,
21845,4.057237148,12.5,,
21846,4.16799736,6.25,,
21847,3.814908504,0,,
21848,3.782820225,18.75,,
21849,3.227721691,31.25,,
21850,4.030543327,6.25,,
21851,4.007835865,9.375,,
21852,3.743252993,15.625,,
21853,3.559391499,28.125,,
21854,2.708589554,37.5,,
21855,2.485348225,28.125,,
21856,2.252710581,37.5,,
21857,3.438211918,25,,
21858,2.558281898,25,,
21859,2.576593876,40.625,,
21860,2.889821529,25,,
21861,3.634744644,9.375,,
21862,3.822227001,9.375,,
21863,2.164951563,43.75,,
21864,3.86791563,12.5,,
21865,2.669853687,28.125,,
21866,3.840023994,0,,
21867,2.680310011,31.25,,
21868,3.427069187,18.75,,
21869,2.314795971,31.25,,
21870,2.384883165,34.375,,
21871,3.956727743,3.125,,
21872,3.812642574,9.375,,
21873,2.657211065,31.25,,
21874,3.823354721,6.25,,
21875,3.837394238,6.25,,
21876,2.25809288,43.75,,
21877,2.679815531,28.125,,
21878,2.976532459,18.75,,
21879,3.801590443,25,,
21880,3.599824905,18.75,,
21881,2.384017944,37.5,,
21882,2.277164221,43.75,,
21883,2.779885769,31.25,,
21884,3.415389299,25,,
21885,4.029974461,21.875,,
21886,2.700063705,28.125,,
21887,3.568923712,28.125,,
21888,2.413756371,28.125,,
21889,2.685323715,34.375,,
21890,4.082533836,0,,
21891,2.634172201,34.375,,
21892,2.425165653,34.375,,
21893,2.606820345,34.375,,
21894,3.159079075,34.375,,
21895,2.676666737,28.125,,
21896,3.624265671,12.5,,
21897,2.665112257,34.375,,
21898,3.277146816,34.375,,
21899,2.274945974,37.5,,
21900,3.911320448,15.625,,
21901,2.736327887,40.625,,
21902,2.223848581,43.75,,
21903,2.402355671,46.875,,
21904,2.317187309,46.875,,
21905,2.404336691,31.25,,
21906,2.602231503,31.25,,
21907,3.934454441,15.625,,
21908,3.067075729,25,,
21909,3.491026878,18.75,,
21910,1.764823914,59.375,,
21911,3.930746317,6.25,,
21912,3.607130051,18.75,,
21913,2.740876913,31.25,,
21914,2.395000935,46.875,,
21915,2.614377022,43.75,,
21916,2.56576395,43.75,,
21917,3.941334963,9.375,,
21918,2.221996546,43.75,,
21919,2.164982796,53.125,,
21920,2.594449282,43.75,,
21921,3.408629656,18.75,,
21922,2.409643888,34.375,,
21923,3.373630047,28.125,,
21924,3.043060303,31.25,,
21925,2.309782028,40.625,,
21926,3.584171057,18.75,,
21927,3.680643082,21.875,,
21928,2.421400785,28.125,,
21929,3.753313541,25,,
21930,3.614576817,6.25,,
21931,2.650626183,43.75,,
21932,3.032798767,37.5,,
21933,2.413982868,40.625,,
21934,2.034067154,43.75,,
21935,3.94506669,0,,
21936,3.065117359,25,,
21937,2.841418266,25,,
21938,2.211522341,37.5,,
21939,2.042985678,40.625,,
21940,1.927982926,53.125,,
21941,2.500403404,25,,
21942,3.172507763,25,,
21943,3.828005791,18.75,,
21944,3.874894619,12.5,,
21945,2.777302265,31.25,,
21946,2.055956125,46.875,,
21947,3.985310316,12.5,,
21948,3.636506557,18.75,,
21949,3.701117516,12.5,,
21950,3.779658318,18.75,,
21951,2.675693512,31.25,,
21952,2.90947175,43.75,,
21953,4.126981258,12.5,,
21954,3.883268833,12.5,,
21955,1.932387948,53.125,,
21956,2.812250853,37.5,,
21957,3.902331352,6.25,,
21958,2.411799431,37.5,,
21959,2.166247368,40.625,,
21960,2.567961454,37.5,,
21961,2.604032993,31.25,,
21962,2.989294529,34.375,,
21963,1.916819453,56.25,,
21964,3.950356722,9.375,,
21965,3.139385462,37.5,,
21966,2.34514904,46.875,,
21967,3.940668583,12.5,,
21968,2.925024986,9.375,,
21969,2.666681767,34.375,,
21970,3.457796812,0,,
21971,4.266029835,9.375,,
21972,3.306056499,31.25,,
21973,2.336033106,34.375,,
21974,3.82202673,15.625,,
21975,2.473079681,28.125,,
21976,3.133280993,37.5,,
21977,2.368071795,25,,
21978,2.86757946,40.625,,
21979,2.614334106,37.5,,
21980,3.991891861,3.125,,
21981,2.772118807,25,,
21982,3.931751966,15.625,,
21983,2.540576696,43.75,,
21984,2.692126513,43.75,,
21985,2.62645483,37.5,,
21986,3.205113173,15.625,,
21987,2.477994442,43.75,,
21988,3.772453547,9.375,,
21989,2.686346292,31.25,,
21990,2.31602478,40.625,,
21991,3.688010216,6.25,,
21992,2.639818192,37.5,,
21993,2.457949162,31.25,,
21994,2.888893366,25,,
21995,2.878357649,34.375,,
21996,3.906310558,12.5,,
21997,2.985546589,21.875,,
21998,2.519639254,43.75,,
21999,3.148248434,18.75,,
22000,3.281541824,37.5,,
22001,2.621037006,40.625,,
22002,3.760025501,9.375,,
22003,3.699676991,9.375,,
22004,2.618515968,31.25,,
22005,3.730867863,9.375,,
22006,3.96778059,12.5,,
22007,3.416394234,6.25,,
22008,2.173397303,43.75,,
22009,2.855795145,21.875,,
22010,3.694377899,18.75,,
22011,2.74796772,40.625,,
22012,3.954729557,9.375,,
22013,3.36949563,18.75,,
22014,4.194041729,15.625,,
22015,4.041254997,6.25,,
22016,3.624786377,0,,
22017,2.189665318,46.875,,
22018,2.44667244,40.625,,
22019,2.873046637,28.125,,
22020,2.889065504,21.875,,
22021,3.920392752,12.5,,
22022,3.418886662,12.5,,
22023,2.41228652,50,,
22024,2.052378178,46.875,,
22025,3.902571201,15.625,,
22026,3.873672962,12.5,,
22027,4.003367424,0,,
22028,2.195659161,43.75,,
22029,2.142787218,53.125,,
22030,3.732093334,3.125,,
22031,2.113595486,46.875,,
22032,2.32962966,37.5,,
22033,3.782766342,18.75,,
22034,2.328082323,40.625,,
22035,2.277796984,31.25,,
22036,2.268307447,37.5,,
22037,3.838729858,12.5,,
22038,2.513010502,31.25,,
22039,2.107958317,50,,
22040,3.584125996,28.125,,
22041,2.609647274,34.375,,
22042,3.33126545,21.875,,
22043,4.018892765,3.125,,
22044,2.581329584,40.625,,
22045,3.666273594,18.75,,
22046,3.613476753,18.75,,
22047,3.7611022,12.5,,
22048,2.5261724,28.125,,
22049,2.638149738,31.25,,
22050,1.918722987,50,,
22051,3.741232157,15.625,,
22052,2.220958948,37.5,,
22053,2.761082649,25,,
22054,3.224928141,25,,
22055,3.928643703,9.375,,
22056,3.984275818,0,,
22057,2.471726894,37.5,,
22058,2.092126846,46.875,,
22059,2.772287607,25,,
22060,2.832443714,21.875,,
22061,3.108598471,31.25,,
22062,3.73458004,15.625,,
22063,2.563990831,25,,
22064,2.369816303,40.625,,
22065,2.383421421,40.625,,
22066,2.721943378,43.75,,
22067,2.121361971,59.375,,
22068,3.876416922,12.5,,
22069,2.764042377,28.125,,
22070,2.060271263,43.75,,
22071,3.290510654,25,,
22072,2.638918161,34.375,,
22073,2.413093567,43.75,,
22074,2.229104042,37.5,,
22075,2.558352709,34.375,,
22076,3.326368809,28.125,,
22077,2.48917985,34.375,,
22078,2.643756866,28.125,,
22079,3.430831909,21.875,,
22080,3.012471914,21.875,,
